=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2019AUG03 193000  2.2 1007.5  32.0  2.2 2.5 2.5  none  OFF  OFF    3.44 -12.36  SHEAR    NA   -3.2   18.78  144.40  FCST   GOES15 28.9 
2019AUG03 200000  2.3 1007.1  33.0  2.3 2.7 2.8  0.5Thour OFF  OFF   -0.56 -13.60  SHEAR    NA   -3.2   18.80  144.49  FCST   GOES15 29.0 
2019AUG03 203000  2.3 1009.3  33.0  2.3 2.2 2.2  none  OFF  OFF    3.84 -19.96  CRVBND   NA   -3.2   18.83  144.40  FCST   GOES15 28.9 
2019AUG03 210000  2.3 1009.3  33.0  2.3 2.3 2.3  none  OFF  OFF    5.94 -23.65  CRVBND   NA   -3.2   18.86  144.50  FCST   GOES15 29.0 
2019AUG03 213000  2.3 1009.3  33.0  2.3 2.3 2.3  none  OFF  OFF   10.14 -23.99  CRVBND   NA   -3.2   18.88  144.60  FCST   GOES15 29.1 
2019AUG03 220000  2.3 1009.3  33.0  2.3 2.3 2.3  none  OFF  OFF    6.34 -25.21  CRVBND   NA   -3.2   18.90  144.70  FCST   GOES15 29.2 
2019AUG03 223000  2.3 1009.3  33.0  2.3 2.1 2.1  none  OFF  OFF    4.44 -25.32  CRVBND   NA   -3.2   18.92  144.80  FCST   GOES15 29.3 
2019AUG03 230000  2.3 1009.3  33.0  2.2 2.0 2.0  none   ON  OFF   -2.46 -25.03  CRVBND   NA   -3.2   18.94  144.89  FCST   GOES15 29.4 
2019AUG03 233000  2.3 1009.3  33.0  2.2 2.3 2.3  none   ON  OFF   -8.46 -23.50  CRVBND   NA   -3.7   18.96  144.99  FCST   GOES15 29.5 
2019AUG04 000000  2.3 1009.3  33.0  2.2 2.3 2.3  none   ON  OFF   -7.66 -23.45  CRVBND   NA   -3.7   18.98  145.09  FCST   GOES15 29.6 
2019AUG04 003000  2.3 1009.2  33.0  2.2 2.3 2.3  none   ON  OFF   -8.16 -24.41  CRVBND   NA   -3.7   19.00  145.18  FCST   GOES15 29.6 
2019AUG04 010000  2.3 1009.2  33.0  2.2 2.4 2.4  none   ON  OFF   -4.66 -25.93  CRVBND   NA   -3.7   19.02  145.28  FCST   GOES15 29.7 
2019AUG04 013000  2.3 1009.2  33.0  2.2 2.4 2.4  none   ON  OFF   -0.86 -26.06  CRVBND   NA   -3.7   19.04  145.37  FCST   GOES15 29.8 
2019AUG04 020000  2.3 1009.2  33.0  2.2 2.0 2.0  none   ON  OFF   -0.06 -24.85  CRVBND   NA   -3.7   19.06  145.47  FCST   GOES15 29.9 
2019AUG04 023000  2.3 1009.2  33.0  2.3 2.4 2.4  none  OFF  OFF    1.34 -23.60  CRVBND   NA   -3.7   19.07  145.56  FCST   GOES15 30.0 
2019AUG04 030000  2.3 1009.2  33.0  2.3 2.3 2.3  none  OFF  OFF    2.94 -20.47  CRVBND   NA   -3.7   19.09  145.65  FCST   GOES15 30.1 
2019AUG04 033000  2.3 1009.3  33.0  2.2 2.1 2.1  none   ON  OFF    4.24 -21.55  CRVBND   NA   -3.7   18.98  145.61  FCST   GOES15 30.0 
2019AUG04 040000  2.3 1009.2  33.0  2.2 2.3 2.3  none   ON  OFF    6.44 -20.82  CRVBND   NA   -3.7   19.00  145.70  FCST   GOES15 30.0 
2019AUG04 043000  2.3 1009.2  33.0  2.2 2.0 2.0  none   ON  OFF    2.94 -20.51  CRVBND   NA   -3.7   19.02  145.79  FCST   GOES15 30.1 
2019AUG04 050000  2.3 1009.2  33.0  2.1 1.7 1.5  0.5Thour  ON  FLG    4.84 -16.89  SHEAR    NA   -3.7   19.04  145.87  FCST   GOES15 30.2 
2019AUG04 053000  2.3 1009.2  33.0  2.0 1.7 1.5  0.5Thour  ON  FLG    4.84 -13.52  SHEAR    NA   -3.7   19.07  145.96  FCST   GOES15 30.3 
2019AUG04 060000  2.3 1009.2  33.0  1.9 1.6 1.5  0.5Thour  ON  FLG    5.94 -12.76  SHEAR    NA   -3.7   19.09  146.05  FCST   GOES15 30.4 
2019AUG04 063000  2.3 1009.2  33.0  1.8 1.5 1.5  none   ON  FLG    5.34 -12.77  SHEAR    NA   -3.7   19.11  146.14  FCST   GOES15 30.5 
2019AUG04 070000  2.3 1009.2  33.0  1.7 1.5 1.5  none   ON  FLG    7.44 -12.74  SHEAR    NA   -3.7   19.13  146.22  FCST   GOES15 30.5 
2019AUG04 073000  2.3 1009.2  33.0  1.6 1.5 1.5  none   ON  FLG    5.14 -12.14  SHEAR    NA   -3.7   19.15  146.31  FCST   GOES15 30.6 
2019AUG04 080000  2.3 1009.2  33.0  1.6 2.1 2.1  none   ON  FLG    6.74 -13.19  CRVBND   NA   -3.7   19.17  146.40  FCST   GOES15 30.7 
2019AUG04 083000  2.3 1009.2  33.0  1.6 1.5 1.5  none   ON  FLG   12.14 -15.07  SHEAR    NA   -3.7   19.18  146.48  FCST   GOES15 30.8 
2019AUG04 090000  2.3 1009.2  33.0  1.6 2.1 3.0  0.5Thour  ON  FLG   12.34 -18.10  SHEAR    NA   -3.7   19.20  146.57  FCST   GOES15 30.9 
2019AUG04 093000  2.2 1010.8  32.0  1.7 2.1 2.8  0.5Thour  ON  OFF   14.44 -11.51  SHEAR    NA   -3.7   19.09  146.80  FCST   GOES15 31.0 
2019AUG04 100000  2.2 1010.8  32.0  1.8 2.1 2.7  0.5Thour  ON  OFF   14.74 -10.21  SHEAR    NA   -3.7   19.10  146.90  FCST   GOES15 31.0 
2019AUG04 103000  2.2 1010.8  32.0  1.9 2.2 2.6  0.5Thour  ON  OFF   13.84  -9.13  SHEAR    NA   -3.7   19.11  147.00  FCST   GOES15 31.1 
2019AUG04 110000  2.1 1011.3  31.0  2.0 2.3 2.4  0.5Thour  ON  OFF   10.84  -6.18  SHEAR    NA   -3.7   19.13  147.09  FCST   GOES15 31.2 
2019AUG04 113000  2.0 1011.9  30.0  2.0 2.2 2.2  none   ON  OFF   11.34  -3.81  SHEAR    NA   -3.7   19.14  147.19  FCST   GOES15 31.3 
2019AUG04 120000  2.1 1011.3  31.0  2.1 2.2 2.2  none  OFF  OFF   12.54  -3.50  SHEAR    NA   -5.7   19.16  147.28  FCST   GOES15 31.4 
2019AUG04 123000  2.1 1011.3  31.0  2.1 2.1 2.1  none  OFF  OFF   15.04  -0.54  SHEAR    NA   -5.7   19.17  147.37  FCST   GOES15 31.5 
2019AUG04 130000  2.1 1011.3  31.0  2.1 2.1 2.1  none  OFF  OFF   15.84  -0.31  SHEAR    NA   -5.7   19.18  147.47  FCST   GOES15 31.6 
2019AUG04 133000  2.1 1011.3  31.0  2.1 2.1 2.1  none  OFF  OFF   17.14 -10.26  SHEAR    NA   -5.7   19.20  147.56  FCST   GOES15 31.6 
2019AUG04 140000  2.1 1011.3  31.0  2.1 2.1 2.1  none  OFF  OFF   17.44  -8.19  SHEAR    NA   -5.7   19.21  147.65  FCST   GOES15 31.7 
2019AUG04 143000  2.1 1011.3  31.0  2.1 2.2 2.2  none  OFF  OFF   18.74  -8.40  SHEAR    NA   -5.7   19.22  147.75  FCST   GOES15 31.8 
2019AUG04 150000  2.1 1011.3  31.0  2.0 1.6 1.5  0.5Thour  ON  OFF   18.34  -6.36  SHEAR    NA   -5.7   19.28  147.90  FCST   GOES15 32.0 
2019AUG04 153000  2.1 1011.2  31.0  1.9 1.6 1.5  0.5Thour  ON  FLG   18.34  -4.42  SHEAR    NA   -5.7   19.29  148.00  FCST   GOES15 32.1 
2019AUG04 160000  2.1 1011.2  31.0  1.8 1.5 1.5  none   ON  FLG   18.74  -4.36  SHEAR    NA   -5.7   19.30  148.10  FCST   GOES15 32.2 
2019AUG04 163000  2.1 1011.2  31.0  1.8 1.5 1.5  none   ON  FLG   18.74  -4.47  SHEAR    NA   -5.7   19.31  148.20  FCST   GOES15 32.2 
2019AUG04 170000  2.1 1011.2  31.0  1.7 1.5 1.5  none   ON  FLG   18.44  -2.74  SHEAR    NA   -5.7   19.32  148.30  FCST   GOES15 32.3 
2019AUG04 173000  2.1 1011.2  31.0  1.7 2.2 2.2  none   ON  FLG   18.94  -1.61  SHEAR    NA   -5.7   19.32  148.40  FCST   GOES15 32.4 
2019AUG04 180000  2.1 1011.2  31.0  1.6 1.5 1.5  none   ON  FLG   19.44   0.62  SHEAR    NA   -5.7   19.33  148.50  FCST   GOES15 32.5 
2019AUG04 183000  2.1 1011.2  31.0  1.6 1.5 1.5  none   ON  FLG   19.64   3.81  SHEAR    NA   -5.7   19.34  148.60  FCST   GOES15 32.6 
2019AUG04 190000  2.1 1011.2  31.0  1.6 1.5 1.5  none   ON  FLG   19.64   8.38  SHEAR    NA   -5.7   19.34  148.70  FCST   GOES15 32.7 
2019AUG04 193000  2.1 1011.2  31.0  1.6 1.5 1.5  none   ON  FLG   19.94   9.75  SHEAR    NA   -5.7   19.35  148.80  FCST   GOES15 32.8 
2019AUG04 200000  2.1 1011.2  31.0  1.6 1.5 1.5  none   ON  FLG   19.44   9.39  SHEAR    NA   -5.7   19.36  148.90  FCST   GOES15 32.8 
2019AUG04 203000  2.1 1011.2  31.0  1.6 1.5 1.5  none   ON  OFF   19.44  11.22  SHEAR    NA   -5.7   19.36  149.00  FCST   GOES15 32.9 
2019AUG04 210000  2.0 1011.8  30.0  1.5 1.5 1.5  none   ON  OFF   19.04  10.85  SHEAR    NA   -5.7   19.37  149.10  FCST   GOES15 33.0 
2019AUG04 213000  1.9 1011.5  29.0  1.5 1.5 1.5  none   ON  OFF   20.04  10.50  SHEAR    NA   -5.7   18.99  148.70  FCST   GOES15 32.4 
2019AUG04 220000  1.8 1012.1  28.0  1.5 1.5 1.5  none   ON  OFF   20.24  13.32  SHEAR    NA   -5.7   19.00  148.80  FCST   GOES15 32.5 
2019AUG04 223000  1.8 1012.1  28.0  1.5 1.5 1.5  none   ON  OFF   19.94  11.93  SHEAR    NA   -5.7   19.01  148.90  FCST   GOES15 32.6 
2019AUG04 230000  1.7 1012.6  27.0  1.5 1.5 1.5  none   ON  OFF   20.04  15.88  SHEAR    NA   -5.7   19.02  149.00  FCST   GOES15 32.7 
2019AUG04 233000  1.7 1012.6  27.0  1.5 1.5 1.5  none   ON  OFF   19.84  16.16  SHEAR    NA   -5.7   19.02  149.11  FCST   GOES15 32.8 
2019AUG05 000000  1.6 1012.0  26.0  1.5 1.5 1.5  none   ON  OFF   20.14  16.48  SHEAR    NA   -5.7   19.03  149.21  FCST   GOES15 32.9 
2019AUG05 003000  1.6 1012.0  26.0  1.5 1.5 1.5  none   ON  OFF   19.94  16.58  SHEAR    NA   -5.7   19.04  149.32  FCST   GOES15 33.0 
2019AUG05 010000  1.6 1012.0  26.0  1.5 1.5 1.5  none   ON  OFF   20.44  16.08  SHEAR    NA   -5.7   19.04  149.42  FCST   GOES15 33.0 
2019AUG05 013000  1.6 1012.0  26.0  1.5 1.5 1.5  none   ON  OFF   20.14  15.73  SHEAR    NA   -5.7   19.05  149.53  FCST   GOES15 33.1 
2019AUG05 020000  1.6 1012.0  26.0  1.5 1.5 1.5  none   ON  OFF   20.04  15.46  SHEAR    NA   -5.7   19.05  149.63  FCST   GOES15 33.2 
2019AUG05 023000  1.6 1012.0  26.0  1.5 1.5 1.5  none   ON  OFF   19.94  15.64  SHEAR    NA   -5.7   19.06  149.74  FCST   GOES15 33.3 
2019AUG05 030000  1.5 1012.0  25.0  1.5 1.5 1.5  none   ON  OFF   19.84  15.28  SHEAR    NA   -5.7   18.98  149.88  FCST   GOES15 33.4 
2019AUG05 033000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  15.48  SHEAR    NA   -1.8   18.99  149.99  FCST   GOES15 33.5 
2019AUG05 040000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.84  15.48  SHEAR    NA   -1.8   19.00  150.10  FCST   GOES15 33.6 
2019AUG05 043000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  14.89  SHEAR    NA   -1.8   19.01  150.21  FCST   GOES15 33.7 
2019AUG05 050000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  15.03  SHEAR    NA   -0.7   19.01  150.32  FCST   GOES15 33.8 
2019AUG05 053000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  14.87  SHEAR    NA   -0.7   19.02  150.42  FCST   GOES15 33.9 
2019AUG05 060000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  14.26  SHEAR    NA   -0.7   19.02  150.53  FCST   GOES15 34.0 
2019AUG05 063000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.24  15.32  SHEAR    NA   -0.7   19.03  150.64  FCST   GOES15 34.1 
2019AUG05 070000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.84  15.02  SHEAR    NA   -0.7   19.03  150.74  FCST   GOES15 34.1 
2019AUG05 073000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.24  14.51  SHEAR    NA   -0.7   19.03  150.85  FCST   GOES15 34.2 
2019AUG05 080000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.14  14.23  SHEAR    NA   -0.7   19.04  150.95  FCST   GOES15 34.3 
2019AUG05 083000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.94  14.67  SHEAR    NA   -0.7   19.04  151.06  FCST   GOES15 34.4 
2019AUG05 090000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  14.65  SHEAR    NA   -0.7   19.05  151.17  FCST   GOES15 34.5 
2019AUG05 093000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.74  15.40  SHEAR    NA   -0.7   19.06  151.27  FCST   GOES15 34.6 
2019AUG05 100000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.74  15.50  SHEAR    NA   -0.7   19.34  151.47  FCST   GOES15 35.0 
2019AUG05 103000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.94  15.64  SHEAR    NA   -0.7   19.37  151.58  FCST   GOES15 35.1 
2019AUG05 110000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  15.77  SHEAR    NA   -0.7   19.39  151.69  FCST   GOES15 35.2 
2019AUG05 113000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  15.83  SHEAR    NA   -0.7   19.41  151.80  FCST   GOES15 35.3 
2019AUG05 120000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.04  16.33  SHEAR    NA   -0.7   19.44  151.91  FCST   GOES15 35.4 
2019AUG05 123000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  16.41  SHEAR    NA   -6.0   19.46  152.02  FCST   GOES15 35.5 
2019AUG05 130000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  16.49  SHEAR    NA   -6.0   19.49  152.12  FCST   GOES15 35.7 
2019AUG05 133000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  16.50  SHEAR    NA   -6.0   19.52  152.23  FCST   GOES15 35.8 
2019AUG05 140000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  16.50  SHEAR    NA   -6.0   19.55  152.34  FCST   GOES15 35.9 
2019AUG05 143000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  16.29  SHEAR    NA   -6.0   19.57  152.45  FCST   GOES15 36.0 
2019AUG05 150000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  13.13  SHEAR    NA   -6.0   19.73  152.59  FCST   GOES15 36.2 
2019AUG05 153000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  13.79  SHEAR    NA   -6.0   19.77  152.70  FCST   GOES15 36.3 
2019AUG05 160000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  12.88  SHEAR    NA   -6.0   19.80  152.80  FCST   GOES15 36.4 
2019AUG05 163000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  15.89  SHEAR    NA   -2.8   19.83  152.90  FCST   GOES15 36.6 
2019AUG05 170000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  15.25  SHEAR    NA   -2.8   19.86  153.01  FCST   GOES15 36.7 
2019AUG05 173000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  11.89  SHEAR    NA   -3.5   19.89  153.11  FCST   GOES15 36.8 
2019AUG05 180000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.84  13.22  SHEAR    NA   -3.5   19.92  153.22  FCST   GOES15 36.9 
2019AUG05 183000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.84   7.55  SHEAR    NA   -3.5   19.95  153.32  FCST   GOES15 37.0 
2019AUG05 190000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  11.43  SHEAR    NA   -3.5   19.98  153.42  FCST   GOES15 37.1 
2019AUG05 193000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  11.14  SHEAR    NA   -3.5   20.01  153.53  FCST   GOES15 37.2 
2019AUG05 200000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.84  12.01  SHEAR    NA   -3.5   20.04  153.63  FCST   GOES15 37.3 
2019AUG05 203000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.14  14.66  SHEAR    NA   -3.5   20.07  153.73  FCST   GOES15 37.4 
2019AUG05 210000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.14  13.13  SHEAR    NA   -3.5   20.10  153.83  FCST   GOES15 37.5 
2019AUG05 213000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.04  13.49  SHEAR    NA   -3.5   20.13  153.93  FCST   GOES15 37.6 
2019AUG05 220000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.54   3.66  SHEAR    NA   -3.5   20.40  153.70  FCST   GOES15 37.6 
2019AUG05 223000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.74   4.60  SHEAR    NA   -3.5   20.44  153.79  FCST   GOES15 37.7 
2019AUG05 230000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  14.71  SHEAR    NA   -3.5   20.48  153.87  FCST   GOES15 37.8 
2019AUG05 233000  1.5 1013.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.54  15.01  SHEAR    NA   -8.3   20.52  153.95  FCST   GOES15 37.9 
2019AUG06 000000  1.5 1013.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.54   3.23  SHEAR    NA   -8.3   20.56  154.04  FCST   GOES15 38.0 
2019AUG06 003000  1.5 1012.9  25.0  1.5 1.5 1.5  none  OFF  OFF   20.54  11.93  SHEAR    NA   -8.3   20.60  154.12  FCST   GOES15 38.1 
2019AUG06 010000  1.5 1012.9  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  12.18  SHEAR    NA   -8.3   20.64  154.20  FCST   GOES15 38.2 
2019AUG06 013000  1.5 1012.9  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04   9.56  SHEAR    NA   -8.3   20.68  154.29  FCST   GOES15 38.3 
2019AUG06 020000  1.5 1012.9  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  10.26  SHEAR    NA   -8.3   20.72  154.37  FCST   GOES15 38.4 
2019AUG06 023000  1.5 1012.9  25.0  1.5 1.5 1.5  none  OFF  OFF   20.24  13.27  SHEAR    NA   -8.3   20.77  154.45  FCST   GOES15 38.5 
2019AUG06 030000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   20.24  13.75  SHEAR    NA   -8.3   20.98  154.55  FCST   GOES15 38.7 
2019AUG06 033000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   20.14  12.33  SHEAR    NA   -8.9   21.04  154.62  FCST   GOES15 38.8 
2019AUG06 040000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   20.24  11.69  SHEAR    NA   -8.9   21.10  154.70  FCST   GOES15 38.9 
2019AUG06 043000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  10.52  SHEAR    NA   -8.9   21.16  154.77  FCST   GOES15 39.1 
2019AUG06 050000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  11.83  SHEAR    NA   -3.1   21.22  154.85  FCST   GOES15 39.2 
2019AUG06 053000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  14.86  SHEAR    NA   -3.1   21.28  154.92  FCST   GOES15 39.3 
2019AUG06 060000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   20.04  14.78  SHEAR    NA   -3.1   21.34  155.00  FCST   GOES15 39.4 
2019AUG06 063000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  14.34  SHEAR    NA   -3.1   21.40  155.07  FCST   GOES15 39.5 
2019AUG06 070000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  14.97  SHEAR    NA   -3.1   21.46  155.14  FCST   GOES15 39.6 
2019AUG06 073000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  12.53  SHEAR    NA   -3.1   21.52  155.21  FCST   GOES15 39.7 
2019AUG06 080000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   19.84  10.88  SHEAR    NA   -3.1   21.58  155.28  FCST   GOES15 39.8 
2019AUG06 083000  1.5 1012.4  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  13.59  SHEAR    NA   -3.1   21.65  155.35  FCST   GOES15 39.9 
2019AUG06 090000  1.5 1012.4  25.0  1.5 1.5 1.5  none  OFF  OFF   18.24   8.98  SHEAR    NA   -3.1   21.71  155.42  FCST   GOES15 40.0 
2019AUG06 093000  1.5 1012.4  25.0  1.5 1.5 1.5  none  OFF  OFF   17.74  12.85  SHEAR    NA   -3.1   21.77  155.49  FCST   GOES15 40.1 
2019AUG06 100000  1.5 1012.3  25.0  1.5 1.5 1.5  none  OFF  OFF   17.94  12.58  SHEAR    NA   -3.1   21.84  155.55  FCST   GOES15 40.2 
2019AUG06 103000  1.5 1012.3  25.0  1.5 1.5 1.5  none  OFF  OFF   18.44  12.23  SHEAR    NA   -3.1   21.90  155.62  FCST   GOES15 40.3 
2019AUG06 110000  1.5 1012.3  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  12.30  SHEAR    NA   -3.1   21.97  155.68  FCST   GOES15 40.4 
2019AUG06 113000  1.5 1012.3  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  12.05  SHEAR    NA   -3.1   22.03  155.74  FCST   GOES15 40.5 
2019AUG06 120000  1.5 1012.2  25.0  1.5 1.5 1.5  none  OFF  OFF   18.94   3.88  SHEAR    NA   -3.1   22.10  155.80  FCST   GOES15 40.6 
2019AUG06 123000  1.5 1012.2  25.0  1.5 1.5 1.5  none  OFF  OFF   18.44   4.27  SHEAR    NA   -3.1   22.17  155.86  FCST   GOES15 40.6 
2019AUG06 130000  1.5 1012.2  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  11.01  SHEAR    NA   -3.1   22.24  155.92  FCST   GOES15 40.7 
2019AUG06 133000  1.5 1012.1  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34   6.17  SHEAR    NA   -3.1   22.31  155.97  FCST   GOES15 40.8 
2019AUG06 140000  1.5 1012.1  25.0  1.5 1.5 1.5  none  OFF  OFF   18.44  13.93  SHEAR    NA   -3.1   22.38  156.03  FCST   GOES15 40.9 
2019AUG06 143000  1.5 1012.1  25.0  1.5 1.5 1.5  none  OFF  OFF   18.74  13.52  SHEAR    NA   -2.4   22.45  156.08  FCST   GOES15 41.0 
2019AUG06 150000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.74  14.83  SHEAR    NA   -2.4   22.52  156.13  FCST   GOES15 41.1 
2019AUG06 153000  1.5 1012.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.74  14.40  SHEAR    NA   -2.4   22.60  156.18  FCST   GOES15 41.2 
2019AUG06 160000  1.5 1011.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  12.84  SHEAR    NA   -5.9   22.67  156.23  FCST   GOES15 41.3 
2019AUG06 163000  1.5 1011.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.54  12.97  SHEAR    NA   -5.9   22.75  156.27  FCST   GOES15 41.4 
2019AUG06 170000  1.5 1011.9  25.0  1.5 1.5 1.5  none  OFF  OFF   18.44  13.59  SHEAR    NA   -5.9   22.83  156.32  FCST   GOES15 41.5 
2019AUG06 173000  1.5 1011.8  25.0  1.5 1.5 1.5  none  OFF  OFF   18.74  15.22  SHEAR    NA   -4.1   22.90  156.36  FCST   GOES15 41.6 
2019AUG06 180000  1.5 1011.8  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  15.56  SHEAR    NA   -4.1   22.98  156.40  FCST   GOES15 41.6 
2019AUG06 183000  1.5 1011.8  25.0  1.5 1.5 1.5  none  OFF  OFF   18.44  15.46  SHEAR    NA   -4.1   23.06  156.45  FCST   GOES15 41.7 
2019AUG06 190000  1.5 1011.7  25.0  1.5 1.5 1.5  none  OFF  OFF   18.94  14.28  SHEAR    NA   -4.1   23.14  156.48  FCST   GOES15 41.8 
2019AUG06 193000  1.5 1011.7  25.0  1.5 1.5 1.5  none  OFF  OFF   18.44  13.72  SHEAR    NA   -4.1   23.23  156.52  FCST   GOES15 41.9 
2019AUG06 200000  1.5 1011.6  25.0  1.5 1.5 1.5  none  OFF  OFF   18.24  12.65  SHEAR    NA   -4.1   23.31  156.56  FCST   GOES15 42.0 
2019AUG06 203000  1.5 1011.6  25.0  1.5 1.5 1.5  none  OFF  OFF   17.74  10.95  SHEAR    NA   -4.1   23.39  156.59  FCST   GOES15 42.1 
2019AUG06 210000  1.5 1011.6  25.0  1.5 1.5 1.5  none  OFF  OFF   17.44   6.91  SHEAR    NA   -4.1   23.48  156.63  FCST   GOES15 42.2 
2019AUG06 213000  1.5 1013.5  25.0  1.5 2.0 2.0  none  OFF  OFF   18.74   0.40  SHEAR    NA   -4.1   23.63  156.64  FCST   GOES15 42.3 
2019AUG06 220000  1.6 1012.9  26.0  1.6 2.0 2.4  0.5Thour OFF  OFF   17.74  -0.38  SHEAR    NA   -4.1   23.71  156.67  FCST   GOES15 42.3 
2019AUG06 223000  1.7 1012.3  27.0  1.7 2.0 2.4  0.5Thour OFF  OFF   16.34  -1.11  SHEAR    NA   -4.1   23.78  156.70  FCST   GOES15 42.4 
2019AUG06 230000  1.8 1011.7  28.0  1.8 2.1 2.3  0.5Thour OFF  OFF   15.94  -0.89  SHEAR    NA   -4.1   23.85  156.74  FCST   GOES15 42.5 

