=====  ADT-Version 8.1.4 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2015AUG05 023000  3.3  993.4  51.0  3.2 3.2 3.2  none   ON  OFF  -46.36 -47.75  UNIFRM   NA   NA    20.70  149.71  FCST   GOES15 29.4 
2015AUG05 030000  3.3  993.4  51.0  3.2 3.1 3.1  none   ON  OFF  -46.66 -47.57  UNIFRM   NA   NA    20.75  149.78  FCST   GOES15 29.5 
2015AUG05 033000  3.3  993.4  51.0  3.2 3.0 3.0  none   ON  OFF  -60.06 -45.92  UNIFRM   NA   NA    20.79  149.85  FCST   GOES15 29.6 
2015AUG05 040000  3.3  993.7  51.0  3.1 2.7 2.7  none   ON  OFF    4.14 -38.91  CRVBND   NA    6.7   20.20  149.80  FCST   GOES15 29.0 
2015AUG05 043000  3.3  993.7  51.0  3.0 2.7 2.5  0.5Thour  ON  OFF    1.24 -35.89  CRVBND   NA    6.7   20.23  149.87  FCST   GOES15 29.1 
2015AUG05 050000  3.3  993.6  51.0  2.9 2.7 2.7  none   ON  FLG  -14.06 -34.89  CRVBND   NA    6.7   20.27  149.93  FCST   GOES15 29.2 
2015AUG05 053000  3.3  993.6  51.0  2.8 2.8 2.8  none   ON  FLG  -26.16 -37.83  CRVBND   NA   NA    20.30  150.00  FCST   GOES15 29.2 
2015AUG05 060000  3.3  993.6  51.0  2.8 2.9 2.9  none   ON  FLG  -46.66 -41.10  UNIFRM   NA   NA    20.33  150.06  FCST   GOES15 29.3 
2015AUG05 063000  3.3  993.6  51.0  2.7 2.9 2.9  none   ON  FLG  -50.46 -40.12  UNIFRM   NA   NA    20.36  150.13  FCST   GOES15 29.4 
2015AUG05 070000  3.3  993.6  51.0  2.8 2.9 2.9  none   ON  FLG  -53.96 -39.17  UNIFRM   NA   NA    20.39  150.20  FCST   GOES15 29.5 
2015AUG05 073000  3.3  993.6  51.0  2.8 2.9 2.9  none   ON  OFF  -52.96 -38.15  UNIFRM   NA   NA    20.42  150.27  FCST   GOES15 29.5 
2015AUG05 080000  3.2  994.7  49.0  2.8 2.9 2.8  none   ON  OFF  -49.56 -34.16  UNIFRM   NA   NA    20.46  150.34  FCST   GOES15 29.6 
2015AUG05 083000  3.2  994.7  49.0  2.9 3.3 3.5  0.5Thour  ON  OFF  -40.46 -28.77  CRVBND   NA   NA    20.49  150.40  FCST   GOES15 29.7 
2015AUG05 090000  3.2  994.7  49.0  3.0 3.3 4.1  0.5Thour  ON  OFF  -14.96 -24.68  CRVBND   NA   NA    20.52  150.47  FCST   GOES15 29.8 
2015AUG05 093000  3.1  995.8  47.0  3.0 3.1 3.1  none   ON  OFF   -3.56 -20.67  CRVBND   NA   NA    20.55  150.54  FCST   GOES15 29.8 
2015AUG05 100000  3.1  997.2  47.0  3.0 3.2 3.2  none   ON  OFF   12.24 -19.72  CRVBND   NA   NA    20.50  150.60  FCST   GOES15 29.8 
2015AUG05 103000  3.1  997.1  47.0  3.1 3.3 3.3  none  OFF  OFF    8.14 -17.84  CRVBND   NA   NA    20.53  150.67  FCST   GOES15 29.9 
2015AUG05 110000  3.1  997.1  47.0  3.1 3.1 3.1  none  OFF  OFF    7.44 -18.09  CRVBND   NA   NA    20.57  150.74  FCST   GOES15 30.0 
2015AUG05 113000  3.1  997.1  47.0  3.1 2.6 2.3  0.5Thour OFF  OFF    5.64 -15.76  CRVBND   NA   NA    20.60  150.81  FCST   GOES15 30.0 
2015AUG05 120000  3.1  997.1  47.0  3.0 2.6 2.1  0.5Thour  ON  OFF    8.54 -13.61  CRVBND   NA   NA    20.63  150.87  FCST   GOES15 30.1 
2015AUG05 123000  3.1  997.1  47.0  2.9 2.9 2.9  none   ON  OFF   12.14 -11.67  SHEAR    NA   NA    20.66  150.94  FCST   GOES15 30.2 
2015AUG05 130000  3.1  997.1  47.0  2.8 2.6 2.6  none   ON  OFF   14.04  -9.95  SHEAR    NA   NA    20.69  151.01  FCST   GOES15 30.3 
2015AUG05 133000  3.1  997.1  47.0  2.7 2.4 1.5  0.5Thour  ON  FLG   14.34  -8.44  SHEAR    NA   NA    20.72  151.08  FCST   GOES15 30.3 
2015AUG05 140000  3.1  997.0  47.0  2.6 2.3 1.5  0.5Thour  ON  FLG   10.94  -6.72  SHEAR    NA   NA    20.75  151.14  FCST   GOES15 30.4 
2015AUG05 143000  3.1  997.0  47.0  2.5 2.2 1.5  0.5Thour  ON  FLG    7.84  -4.19  SHEAR    NA   NA    20.78  151.21  FCST   GOES15 30.5 
2015AUG05 150000  3.1  997.0  47.0  2.4 2.1 1.5  0.5Thour  ON  FLG   12.24  -1.12  SHEAR    NA   NA    20.81  151.28  FCST   GOES15 30.6 
2015AUG05 153000  3.1  997.0  47.0  2.3 2.0 1.5  0.5Thour  ON  FLG   14.84   1.58  SHEAR    NA   NA    20.84  151.35  FCST   GOES15 30.6 
2015AUG05 160000  3.1  997.0  47.0  2.2 2.0 1.5  1.0T6hr   ON  FLG   16.14   5.71  SHEAR    NA   NA    20.87  151.42  FCST   GOES15 30.7 
2015AUG05 163000  3.1  997.0  47.0  2.1 2.1 1.5  1.0T6hr   ON  FLG   13.54   8.73  SHEAR    NA   NA    20.90  151.49  FCST   GOES15 30.8 
2015AUG05 170000  3.1  997.0  47.0  2.1 2.1 1.5  1.0T6hr   ON  FLG   12.64  10.51  SHEAR    NA   NA    20.94  151.56  FCST   GOES15 30.9 
2015AUG05 173000  3.0  998.0  45.0  2.0 2.1 1.5  1.0T6hr   ON  FLG   15.44  11.99  SHEAR    NA   NA    20.97  151.63  FCST   GOES15 30.9 
2015AUG05 180000  3.0  998.0  45.0  2.0 2.0 1.5  1.0T6hr   ON  FLG   17.94  13.31  SHEAR    NA   NA    21.00  151.70  FCST   GOES15 31.0 
2015AUG05 183000  2.9  999.1  43.0  2.0 1.9 1.5  1.0T6hr   ON  FLG   19.04  14.53  SHEAR    NA   NA    21.03  151.77  FCST   GOES15 31.1 
2015AUG05 190000  2.8 1000.1  41.0  2.0 1.8 1.5  1.0T6hr   ON  FLG   18.54  15.88  SHEAR    NA   NA    21.07  151.85  FCST   GOES15 31.2 
2015AUG05 193000  2.4 1003.3  34.0  1.9 1.7 1.5  1.0T6hr   ON  ON    19.24  16.28  SHEAR    NA   NA    21.10  151.92  FCST   GOES15 31.3 
2015AUG05 200000  2.3 1003.7  33.0  1.8 1.6 1.5  1.0T6hr   ON  ON    20.64  16.80  SHEAR    NA   NA    21.13  152.00  FCST   GOES15 31.3 
2015AUG05 203000  2.3 1003.7  33.0  1.8 1.5 1.5  none   ON  ON    20.44  16.93  SHEAR    NA   NA    21.17  152.07  FCST   GOES15 31.4 
2015AUG05 210000  2.2 1004.1  32.0  1.7 1.5 1.5  none   ON  ON    19.34  16.57  SHEAR    NA   NA    21.20  152.15  FCST   GOES15 31.5 
2015AUG05 213000  2.1 1004.5  31.0  1.6 1.5 1.5  none   ON  ON    19.34  16.29  SHEAR    NA   NA    21.24  152.23  FCST   GOES15 31.6 
2015AUG05 220000  2.0 1004.9  30.0  1.5 1.5 1.5  none   ON  ON    21.24   9.08  SHEAR    NA   NA    21.50  151.80  FCST   GOES15 31.5 
2015AUG05 223000  2.0 1004.9  30.0  1.5 1.5 1.5  none   ON  ON    21.34  11.14  SHEAR    NA   NA    21.53  151.88  FCST   GOES15 31.6 
2015AUG05 230000  2.0 1004.9  30.0  1.5 1.5 1.5  none   ON  ON    21.14  12.40  SHEAR    NA   NA    21.57  151.95  FCST   GOES15 31.7 
2015AUG05 233000  2.0 1004.9  30.0  1.5 1.5 1.5  none   ON  ON    20.64  11.82  SHEAR    NA   NA    21.60  152.03  FCST   GOES15 31.8 
2015AUG06 000000  2.0 1004.8  30.0  1.5 1.5 1.5  none   ON  ON    20.74  12.14  SHEAR    NA   NA    21.64  152.11  FCST   GOES15 31.9 
2015AUG06 003000  2.0 1004.8  30.0  1.5 1.5 1.5  none   ON  ON    20.44  15.24  SHEAR    NA   NA    21.67  152.19  FCST   GOES15 31.9 
2015AUG06 010000  2.0 1004.8  30.0  1.5 1.5 1.5  none   ON  ON    20.74  13.87  SHEAR    NA   NA    21.70  152.27  FCST   GOES15 32.0 
2015AUG06 013000  1.9 1005.1  29.0  1.5 1.5 1.5  none   ON  ON    20.54  13.14  SHEAR    NA   NA    21.73  152.35  FCST   GOES15 32.1 
2015AUG06 020000  1.8 1005.4  28.0  1.5 1.5 1.5  none   ON  ON    20.04  13.01  SHEAR    NA   NA    21.76  152.43  FCST   GOES15 32.2 
2015AUG06 023000  1.8 1005.4  28.0  1.5 1.5 1.5  none   ON  ON    19.64  14.58  SHEAR    NA   NA    21.79  152.51  FCST   GOES15 32.3 
2015AUG06 030000  1.7 1005.7  27.0  1.5 1.5 1.5  none   ON  ON    19.64  14.15  SHEAR    NA   NA    21.83  152.60  FCST   GOES15 32.4 
2015AUG06 033000  1.5 1006.1  25.0  1.5 1.5 1.5  none   ON  ON    19.94  13.73  SHEAR    NA   NA    21.86  152.68  FCST   GOES15 32.4 
2015AUG06 040000  1.5 1006.1  25.0  1.5 1.5 1.5  none  OFF  ON    19.44  13.15  SHEAR    NA   NA    21.89  152.76  FCST   GOES15 32.5 
2015AUG06 043000  1.5 1007.3  25.0  1.5 1.5 1.5  none  OFF  ON    20.64  12.17  SHEAR    NA   NA    21.63  152.58  FCST   GOES15 32.2 
2015AUG06 050000  1.5 1007.3  25.0  1.5 1.5 1.5  none  OFF  ON    20.74  11.69  SHEAR    NA   NA    21.66  152.67  FCST   GOES15 32.3 
2015AUG06 053000  1.5 1007.3  25.0  1.5 1.5 1.5  none  OFF  ON    21.14  11.29  SHEAR    NA   NA    21.69  152.75  FCST   GOES15 32.3 
2015AUG06 060000  1.5 1007.3  25.0  1.5 1.5 1.5  none  OFF  ON    21.14  10.55  SHEAR    NA   NA    21.72  152.83  FCST   GOES15 32.4 
2015AUG06 063000  1.5 1007.3  25.0  1.5 1.5 1.5  none  OFF  OFF   21.14  10.48  SHEAR    NA   NA    21.75  152.92  FCST   GOES15 32.5 
2015AUG06 070000  1.5 1007.3  25.0  1.5 1.5 1.5  none  OFF  OFF   21.34  15.13  SHEAR    NA   NA    21.78  153.00  FCST   GOES15 32.6 
2015AUG06 073000  1.5 1007.2  25.0  1.5 1.5 1.5  none  OFF  OFF   21.64  14.65  SHEAR    NA   NA    21.82  153.08  FCST   GOES15 32.7 
2015AUG06 080000  1.5 1007.2  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  14.67  SHEAR    NA   NA    21.85  153.16  FCST   GOES15 32.8 
2015AUG06 083000  1.5 1007.2  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  13.82  SHEAR    NA   NA    21.88  153.24  FCST   GOES15 32.9 
2015AUG06 090000  1.5 1007.2  25.0  1.5 1.5 1.5  none  OFF  OFF   20.14  14.05  SHEAR    NA   NA    21.91  153.32  FCST   GOES15 32.9 
2015AUG06 093000  1.5 1007.2  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  13.43  SHEAR    NA   NA    21.94  153.40  FCST   GOES15 33.0 
2015AUG06 100000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   20.04  14.45  SHEAR    NA   NA    21.80  153.40  FCST   GOES15 32.9 
2015AUG06 103000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  12.24  SHEAR    NA   NA    21.82  153.48  FCST   GOES15 33.0 
2015AUG06 110000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   20.44  11.51  SHEAR    NA   NA    21.83  153.57  FCST   GOES15 33.0 
2015AUG06 113000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   20.04  10.40  SHEAR    NA   NA    21.85  153.65  FCST   GOES15 33.1 
2015AUG06 120000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54   9.18  SHEAR    NA   NA    21.86  153.73  FCST   GOES15 33.2 
2015AUG06 123000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.84  10.44  SHEAR    NA   NA    21.88  153.81  FCST   GOES15 33.3 
2015AUG06 130000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  10.21  SHEAR    NA   NA    21.90  153.89  FCST   GOES15 33.3 
2015AUG06 133000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54   8.17  SHEAR    NA   NA    21.92  153.97  FCST   GOES15 33.4 
2015AUG06 140000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.24   6.80  SHEAR    NA   NA    21.94  154.05  FCST   GOES15 33.5 
2015AUG06 143000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.24   2.87  SHEAR    NA   NA    21.95  154.13  FCST   GOES15 33.6 
2015AUG06 150000  1.5 1008.7  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  -0.37  SHEAR    NA   NA    21.97  154.21  FCST   GOES15 33.6 
2015AUG06 153000  1.5 1008.6  25.0  1.5 2.0 3.2  0.5Thour OFF  OFF   17.34  -5.07  SHEAR    NA   NA    21.99  154.29  FCST   GOES15 33.7 
2015AUG06 160000  1.6 1008.4  26.0  1.6 2.0 3.3  0.5Thour OFF  OFF   17.84 -10.39  SHEAR    NA   NA    22.01  154.37  FCST   GOES15 33.8 
2015AUG06 163000  1.6 1010.0  26.0  1.6 1.5 1.5  none  OFF  OFF   21.14  -3.65  SHEAR    NA   NA    21.81  154.69  FCST   GOES15 33.8 
2015AUG06 170000  1.6 1010.0  26.0  1.6 1.5 1.5  none  OFF  OFF   20.74  -2.11  SHEAR    NA   NA    21.82  154.79  FCST   GOES15 33.9 
2015AUG06 173000  1.6 1010.0  26.0  1.6 1.5 1.5  none  OFF  OFF   19.94   0.26  SHEAR    NA   NA    21.84  154.88  FCST   GOES15 34.0 
2015AUG06 180000  1.6 1010.0  26.0  1.6 1.5 1.5  none  OFF  OFF   19.84   7.08  SHEAR    NA   NA    21.85  154.98  FCST   GOES15 34.1 
2015AUG06 183000  1.6 1010.0  26.0  1.6 1.5 1.5  none  OFF  OFF   19.64   9.37  SHEAR    NA   NA    21.86  155.07  FCST   GOES15 34.2 
2015AUG06 190000  1.6 1010.0  26.0  1.5 1.5 1.5  none   ON  OFF   17.94   9.88  SHEAR    NA   NA    21.87  155.16  FCST   GOES15 34.2 
2015AUG06 193000  1.6 1010.0  26.0  1.5 1.5 1.5  none   ON  OFF   18.44  11.27  SHEAR    NA   NA    21.88  155.25  FCST   GOES15 34.3 
2015AUG06 203000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   21.04  13.97  SHEAR    NA   NA    21.91  155.44  FCST   GOES15 34.5 
2015AUG06 210000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   20.44  16.70  SHEAR    NA   NA    21.92  155.53  FCST   GOES15 34.6 
2015AUG06 213000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   20.54  18.28  SHEAR    NA   NA    21.93  155.63  FCST   GOES15 34.6 
2015AUG06 220000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   21.34  18.89  SHEAR    NA   NA    21.95  155.72  FCST   GOES15 34.7 
2015AUG06 223000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   21.34  19.16  SHEAR    NA   NA    21.96  155.81  FCST   GOES15 34.8 
2015AUG06 230000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   21.14  19.17  SHEAR    NA   NA    21.97  155.91  FCST   GOES15 34.9 
2015AUG06 233000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   21.24  19.20  SHEAR    NA   NA    21.99  156.00  FCST   GOES15 35.0 
2015AUG07 000000  1.6 1009.9  26.0  1.5 1.5 1.5  none   ON  OFF   21.34  18.82  SHEAR    NA   NA    22.00  156.10  FCST   GOES15 35.0 
2015AUG07 003000  1.5 1010.2  25.0  1.5 1.5 1.5  none   ON  OFF   21.24  19.07  SHEAR    NA   NA    22.01  156.20  FCST   GOES15 35.1 
2015AUG07 010000  1.5 1010.1  25.0  1.5 1.5 1.5  none  OFF  OFF   20.74  18.89  SHEAR    NA   NA    22.03  156.29  FCST   GOES15 35.2 
2015AUG07 013000  1.5 1010.1  25.0  1.5 1.5 1.5  none  OFF  OFF   20.24  18.81  SHEAR    NA   NA    22.04  156.39  FCST   GOES15 35.3 
2015AUG07 020000  1.5 1010.1  25.0  1.5 1.5 1.5  none  OFF  OFF   20.54  18.65  SHEAR    NA   NA    22.06  156.49  FCST   GOES15 35.4 
2015AUG07 023000  1.5 1010.1  25.0  1.5 1.5 1.5  none  OFF  OFF   21.14  18.58  SHEAR    NA   NA    22.07  156.59  FCST   GOES15 35.5 
2015AUG07 030000  1.5 1010.1  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  18.59  SHEAR    NA   NA    22.09  156.70  FCST   GOES15 35.6 
2015AUG07 033000  1.5 1010.1  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  18.54  SHEAR    NA   NA    22.10  156.80  FCST   GOES15 35.7 
2015AUG07 040000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   21.14  17.22  SHEAR    NA   NA    21.70  156.00  FCST   GOES15 34.7 
2015AUG07 043000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  16.75  SHEAR    NA   NA    21.72  156.10  FCST   GOES15 34.8 
2015AUG07 050000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   20.74  17.53  SHEAR    NA   NA    21.73  156.20  FCST   GOES15 34.9 
2015AUG07 053000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  17.75  SHEAR    NA   NA    21.75  156.30  FCST   GOES15 35.0 
2015AUG07 060000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   20.24  17.57  SHEAR    NA   NA    21.77  156.40  FCST   GOES15 35.1 
2015AUG07 063000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   20.54  17.24  SHEAR    NA   NA    21.78  156.50  FCST   GOES15 35.2 
2015AUG07 070000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   20.14  17.21  SHEAR    NA   NA    21.80  156.60  FCST   GOES15 35.3 
2015AUG07 073000  1.5 1011.4  25.0  1.5 1.5 1.5  none  OFF  OFF   20.14  17.13  SHEAR    NA   NA    21.82  156.70  FCST   GOES15 35.4 
2015AUG07 080000  1.5 1011.3  25.0  1.5 1.5 1.5  none  OFF  OFF   20.24  16.89  SHEAR    NA   NA    21.84  156.80  FCST   GOES15 35.5 
2015AUG07 083000  1.5 1011.3  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  16.59  SHEAR    NA   NA    21.86  156.90  FCST   GOES15 35.5 
2015AUG07 090000  1.5 1011.3  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  16.21  SHEAR    NA   NA    21.88  157.00  FCST   GOES15 35.6 
2015AUG07 093000  1.5 1011.3  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  16.36  SHEAR    NA   NA    21.90  157.10  FCST   GOES15 35.7 
2015AUG07 100000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  13.48  SHEAR    NA   NA    22.30  157.30  FCST   GOES15 36.2 
2015AUG07 103000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   19.54  12.03  SHEAR    NA   NA    22.32  157.40  FCST   GOES15 36.3 
2015AUG07 110000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  11.95  SHEAR    NA   NA    22.34  157.51  FCST   GOES15 36.4 
2015AUG07 113000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64   9.91  SHEAR    NA   NA    22.37  157.61  FCST   GOES15 36.5 
2015AUG07 120000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44   7.63  SHEAR    NA   NA    22.39  157.71  FCST   GOES15 36.6 
2015AUG07 123000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   17.44   5.63  SHEAR    NA   NA    22.41  157.82  FCST   GOES15 36.7 
2015AUG07 130000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   18.54   3.85  SHEAR    NA   NA    22.43  157.92  FCST   GOES15 36.8 
2015AUG07 133000  1.5 1011.1  25.0  1.5 1.5 1.5  none  OFF  OFF   18.24   4.04  SHEAR    NA   NA    22.45  158.03  FCST   GOES15 36.9 
2015AUG07 140000  1.5 1011.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.14   5.23  SHEAR    NA   NA    22.47  158.13  FCST   GOES15 37.0 
2015AUG07 143000  1.5 1011.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.24   7.30  SHEAR    NA   NA    22.49  158.24  FCST   GOES15 37.1 
2015AUG07 150000  1.5 1011.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64   9.25  SHEAR    NA   NA    22.50  158.35  FCST   GOES15 37.2 
2015AUG07 153000  1.5 1011.0  25.0  1.5 1.5 1.5  none  OFF  OFF   16.24   9.93  SHEAR    NA   NA    22.52  158.45  FCST   GOES15 37.3 
2015AUG07 160000  1.5 1012.9  25.0  1.5 1.5 1.5  none  OFF  OFF   21.54   7.39  SHEAR    NA   NA    22.80  159.20  FCST   GOES15 38.1 
2015AUG07 163000  1.5 1012.9  25.0  1.5 1.5 1.5  none  OFF  OFF   21.54  11.93  SHEAR    NA   NA    22.84  159.34  FCST   GOES15 38.2 
2015AUG07 170000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   21.64  15.38  SHEAR    NA   NA    22.87  159.47  FCST   GOES15 38.3 
2015AUG07 173000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   21.74  15.93  SHEAR    NA   NA    22.90  159.61  FCST   GOES15 38.5 
2015AUG07 180000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   21.54  15.71  SHEAR    NA   -0.0   22.94  159.75  FCST   GOES15 38.6 
2015AUG07 183000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   21.84  16.26  SHEAR    NA   -0.0   22.97  159.89  FCST   GOES15 38.7 
2015AUG07 190000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   21.74  16.97  SHEAR    NA   -0.0   23.00  160.02  FCST   GOES15 38.9 
2015AUG07 193000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   21.94  17.93  SHEAR    NA   -0.0   23.04  160.16  FCST   GOES15 39.0 
2015AUG07 200000  1.5 1012.8  25.0  1.5 1.5 1.5  none  OFF  OFF   21.64  17.98  SHEAR    NA   -0.0   23.07  160.30  FCST   GOES15 39.1 
2015AUG07 203000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   21.74  18.02  SHEAR    NA   -0.0   23.10  160.44  FCST   GOES15 39.3 
2015AUG07 210000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   21.54  16.97  SHEAR    NA   -0.0   23.13  160.57  FCST   GOES15 39.4 
2015AUG07 213000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   21.34  17.88  SHEAR    NA   -0.0   23.16  160.71  FCST   GOES15 39.5 
2015AUG07 220000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  18.02  SHEAR    NA   -0.0   23.19  160.85  FCST   GOES15 39.7 
2015AUG07 223000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  18.33  SHEAR    NA   -0.0   23.22  160.99  FCST   GOES15 39.8 
2015AUG07 230000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   21.14  18.63  SHEAR    NA   -0.0   23.24  161.12  FCST   GOES15 39.9 
2015AUG07 233000  1.5 1012.7  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  18.54  SHEAR    NA   -0.0   23.27  161.26  FCST   GOES15 40.1 
2015AUG08 000000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  18.53  SHEAR    NA   -0.0   23.30  161.40  FCST   GOES15 40.2 
2015AUG08 003000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  18.63  SHEAR    NA   -0.0   23.33  161.54  FCST   GOES15 40.3 
2015AUG08 010000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.54  18.50  SHEAR    NA   -0.0   23.35  161.67  FCST   GOES15 40.5 
2015AUG08 013000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.34  18.47  SHEAR    NA   -0.0   23.38  161.81  FCST   GOES15 40.6 
2015AUG08 020000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.54  17.81  SHEAR    NA   -0.0   23.40  161.95  FCST   GOES15 40.7 
2015AUG08 023000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.54  17.21  SHEAR    NA   -0.0   23.43  162.09  FCST   GOES15 40.9 
2015AUG08 030000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.34  16.49  SHEAR    NA   -0.0   23.45  162.22  FCST   GOES15 41.0 
2015AUG08 033000  1.5 1012.6  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  16.44  SHEAR    NA   -0.0   23.48  162.36  FCST   GOES15 41.1 
2015AUG08 040000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  17.26  SHEAR    NA   -0.0   23.50  162.50  FCST   GOES15 41.2 
2015AUG08 043000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  18.51  SHEAR    NA   -0.0   23.52  162.64  FCST   GOES15 41.4 
2015AUG08 050000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   21.14  18.57  SHEAR    NA   NA    23.54  162.78  FCST   GOES15 41.5 
2015AUG08 053000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  16.48  SHEAR    NA   NA    23.57  162.91  FCST   GOES15 41.6 
2015AUG08 060000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  19.33  SHEAR    NA   NA    23.59  163.05  FCST   GOES15 41.8 
2015AUG08 063000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  19.53  SHEAR    NA   NA    23.61  163.19  FCST   GOES15 41.9 
2015AUG08 070000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  19.60  SHEAR    NA   NA    23.63  163.33  FCST   GOES15 42.0 
2015AUG08 073000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  19.65  SHEAR    NA   NA    23.65  163.46  FCST   GOES15 42.1 
2015AUG08 080000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   20.94  19.73  SHEAR    NA   NA    23.67  163.60  FCST   GOES15 42.3 
2015AUG08 083000  1.5 1012.5  25.0  1.5 1.5 1.5  none  OFF  OFF   21.24  19.91  SHEAR    NA   NA    23.69  163.74  FCST   GOES15 42.4 
2015AUG08 090000  1.5 1012.4  25.0  1.5 1.5 1.5  none  OFF  OFF   21.04  19.54  SHEAR    NA   NA    23.70  163.88  FCST   GOES15 42.5 
