=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2020AUG03 203000  4.2  979.7  69.8  4.2 4.2 3.2  MW  OFF  OFF  -58.16 -55.53  UNIFRM   NA    4.9   31.86   79.45  FCST   GOES16 37.4 MWinit1=3.23.33.3
2020AUG03 210000  4.3  977.9  72.2  4.3 4.3 3.2  MW  OFF  OFF  -58.16 -54.60  UNIFRM   NA    4.9   32.00   79.40  FCST   GOES16 37.5 MWinit1=3.23.33.3
2020AUG03 213000  4.3  977.9  72.2  4.3 4.3 3.2  MW  OFF  OFF  -50.16 -53.36  UNIFRM   NA    4.9   32.14   79.34  FCST   GOES16 37.7 MWinit1=3.23.33.3
2020AUG03 220000  4.3  977.8  72.2  4.3 4.3 3.2  MW      ON  OFF  -52.16 -52.75  UNIFRM   NA   35.0   32.27   79.29  FCST   GOES16 37.8 
2020AUG03 223000  4.3  977.7  72.2  4.3 4.3 3.2  MW      ON  OFF  -47.16 -52.07  UNIFRM   NA   35.0   32.41   79.23  FCST   GOES16 37.9 
2020AUG03 230000  4.4  976.0  74.6  4.4 4.4 3.1  MW      ON  OFF  -42.16 -50.34  UNIFRM   NA   35.0   32.55   79.17  FCST   GOES16 38.1 
2020AUG03 233000  4.4  975.9  74.6  4.4 4.4 2.4  MW   OFF  OFF  -32.16 -49.50  CRVBND   NA    8.5   32.70   79.10  FCST   GOES16 38.2 
2020AUG04 000000  4.4  975.8  74.6  4.4 4.4 2.2  MW   OFF  OFF  -20.66 -48.05  CRVBND   NA    8.5   32.84   79.04  FCST   GOES16 38.4 
2020AUG04 003000  4.4  975.8  74.6  4.4 4.4 2.2  MW   OFF  OFF  -25.66 -46.04  CRVBND   NA    8.5   32.98   78.97  FCST   GOES16 38.6 
2020AUG04 010000  4.4  975.7  74.6  4.4 4.4 2.3  MW   OFF  OFF    1.84 -43.51  CRVBND   NA    8.5   33.13   78.90  FCST   GOES16 38.7 
2020AUG04 013000  4.4  975.6  74.6  4.4 4.4 2.4  MW   OFF  OFF    0.84 -44.35  CRVBND   NA    8.5   33.24   78.83  FCST   GOES16 38.8 
2020AUG04 020000  4.4  975.5  74.6  4.4 4.4 2.3  MW   OFF  OFF   11.34 -43.54  CRVBND   NA    8.5   33.47   78.69  FCST   GOES16 39.1 
2020AUG04 023000  4.4  975.4  74.6  4.4 4.4 2.1  MW   OFF  OFF   13.34 -42.72  CRVBND   NA    8.5   33.63   78.60  FCST   GOES16 39.2 
2020AUG04 030000  4.4  975.4  74.6  4.4 4.4 2.3  MW   OFF  OFF   12.34 -41.50  CRVBND   NA    8.5   33.80   78.50  FCST   GOES16 39.4 
2020AUG04 130000  3.8  982.6  61.0  3.8 3.8 3.8  MW OFF  OFF    9.84 -12.66  SHEAR    NA    3.1   38.17   76.59  FCST   GOES16 44.2 MW OFF HOLD >=6hrs old
2020AUG04 140000  3.8  982.4  61.0  3.5 3.3 2.1  0.5Thour  ON  OFF    8.34 -13.07  CRVBND   NA    3.1   38.63   76.34  FCST   GOES16 44.7 
2020AUG04 143000  3.8  982.3  61.0  3.4 3.1 2.1  0.7T6hr   ON  OFF    3.34 -11.88  CRVBND   NA    3.1   38.87   76.22  FCST   GOES16 45.0 

