=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2021SEP07 000000  5.6  957.2 104.6  5.2 5.2 5.2  none   ON  OFF   15.84 -61.52  EYEL   52   40.4   22.64   53.87  SPRL   GOES16 35.6 
2021SEP07 003000  5.5  959.3 102.0  5.1 5.1 5.1  none   ON  OFF   16.34 -58.75  EYEL   52   40.4   22.69   53.93  SPRL   GOES16 35.6 
2021SEP07 010000  5.4  961.2  99.6  5.0 4.7 3.2  0.7T6hr   ON  OFF   15.34 -60.42  CRVBND   NA   40.4   22.84   53.99  SPRL   GOES16 35.7 
2021SEP07 013000  5.4  961.2  99.6  5.0 4.7 3.2  0.7T6hr   ON  FLG   16.84 -59.73  CRVBND   NA   40.4   22.86   54.07  SPRL   GOES16 35.6 
2021SEP07 020000  5.3  963.2  97.2  5.0 5.2 5.2  none   ON  OFF   15.84 -60.25  EYEL   47   40.4   22.92   54.15  SPRL   GOES16 35.6 
2021SEP07 023000  5.3  963.2  97.2  4.9 4.6 2.9  0.7T6hr   ON  FLG   14.34 -61.05  CRVBND   NA   40.4   22.89   54.19  SPRL   GOES16 35.5 
2021SEP07 030000  5.3  963.1  97.2  4.8 4.6 3.4  0.7T6hr   ON  FLG   15.34 -60.53  CRVBND   NA   40.4   23.15   54.13  SPRL   GOES16 35.8 
2021SEP07 033000  5.3  963.0  97.2  4.8 5.3 5.3  none   ON  OFF   13.84 -61.24  EYEL   46   40.4   23.21   54.28  SPRL   GOES16 35.7 
2021SEP07 040000  5.2  964.9  94.8  4.9 5.1 5.1  none   ON  OFF   14.34 -58.16  EYEL   42   40.4   23.27   54.33  SPRL   GOES16 35.8 
2021SEP07 043000  5.2  964.9  94.8  4.9 5.2 5.2  none   ON  OFF   13.84 -61.17  EYEL   40   40.4   23.23   54.49  SPRL   GOES16 35.6 
2021SEP07 050000  5.2  964.9  94.8  5.0 5.2 5.2  none   ON  OFF   14.84 -62.02  EYEL   40   40.4   23.29   54.44  SPRL   GOES16 35.7 
2021SEP07 053000  5.2  964.9  94.8  5.1 5.2 5.2  none   ON  OFF   13.84 -61.11  EYEL   38   40.4   23.34   54.50  SPRL   GOES16 35.7 
2021SEP07 060000  5.2  964.9  94.8  5.1 5.4 5.4  none   ON  OFF   14.84 -63.56  EYEL   41   40.4   23.45   54.72  FCST   GOES16 35.6 
2021SEP07 063000  5.2  964.8  94.8  5.2 5.4 5.4  none  OFF  OFF   14.34 -62.34  EYEL   38   40.4   23.51   54.78  FCST   GOES16 35.6 
2021SEP07 070000  5.2  964.8  94.8  5.2 5.2 5.2  none  OFF  OFF   11.34 -60.19  EYEL   47   40.4   23.53   54.90  FCST   GOES16 35.6 
2021SEP07 073000  5.2  964.8  94.8  5.2 5.0 5.0  none  OFF  OFF   14.84 -56.86  EYEL   37   40.4   23.55   54.68  SPRL   GOES16 35.7 
2021SEP07 080000  5.2  964.8  94.8  5.1 4.7 2.5  0.5Thour  ON  OFF   11.84 -53.49  CRVBND   NA   40.4   23.67   55.00  FCST   GOES16 35.6 
2021SEP07 083000  5.2  964.7  94.8  5.0 4.7 2.6  0.5Thour  ON  OFF    9.84 -52.32  CRVBND   NA    8.0   23.74   55.05  FCST   GOES16 35.6 
2021SEP07 090000  5.2  964.8  94.8  5.0 5.2 5.2  none   ON  OFF   14.84 -59.43  EYEL   36    8.0   23.65   54.83  SPRL   GOES16 35.7 
2021SEP07 093000  5.2  964.7  94.8  4.9 4.5 3.2  0.5Thour  ON  FLG   13.84 -54.17  CRVBND   NA    8.0   23.86   55.15  FCST   GOES16 35.7 
2021SEP07 100000  5.2  964.7  94.8  4.9 5.3 5.3  none   ON  OFF   13.84 -62.07  EYEL   36    8.0   23.78   54.82  SPRL   GOES16 35.8 
2021SEP07 103000  5.2  964.7  94.8  5.0 5.8 5.8  none   ON  OFF   11.34 -62.82  EYE     32    3.5   23.74   54.65  COMBO  GOES16 35.9 
2021SEP07 110000  5.2  964.7  94.8  5.1 5.9 5.9  none   ON  OFF   11.84 -63.30  EYE     32    3.5   23.90   54.80  COMBO  GOES16 35.9 
2021SEP07 113000  5.3  962.7  97.2  5.3 5.9 5.9  none  OFF  OFF   12.84 -62.62  EYE     31    3.5   23.96   54.85  COMBO  GOES16 36.0 
2021SEP07 120000  5.4  960.8  99.6  5.4 5.4 5.4  none  OFF  OFF   13.34 -62.07  EYEL   36    3.5   24.02   55.01  SPRL   GOES16 35.9 
2021SEP07 123000  5.5  958.8 102.0  5.5 5.7 5.7  none  OFF  OFF   13.34 -58.48  EYE     30    3.5   24.09   55.28  COMBO  GOES16 35.8 
2021SEP07 130000  5.6  957.6 104.6  5.6 5.2 5.2  none  OFF  OFF   12.84 -58.75  EYEL   44    3.5   24.15   55.22  SPRL   GOES16 35.9 
2021SEP07 133000  5.6  957.6 104.6  5.6 5.8 5.8  none  OFF  OFF   12.84 -61.15  EYE     33    3.5   24.15   55.20  SPRL   GOES16 35.9 
2021SEP07 140000  5.6  957.6 104.6  5.6 5.3 5.3  none  OFF  OFF   12.34 -60.76  EYEL   37    3.5   24.22   55.26  SPRL   GOES16 35.9 
2021SEP07 143000  5.6  957.5 104.6  5.5 5.7 5.7  none   ON  OFF   12.84 -59.94  EYE     32    3.5   24.38   55.27  COMBO  GOES16 36.0 
2021SEP07 150000  5.6  957.5 104.6  5.4 5.3 5.3  none   ON  OFF   11.34 -60.94  EYEL   36    3.5   24.35   55.33  COMBO  GOES16 36.0 
2021SEP07 153000  5.6  957.6 104.6  5.5 5.8 5.8  none   ON  OFF   12.34 -60.25  EYE     32    3.5   24.32   55.49  COMBO  GOES16 35.8 
2021SEP07 160000  5.6  957.5 104.6  5.5 5.7 5.7  none   ON  OFF   12.84 -59.21  EYE     31    3.5   24.38   55.54  SPRL   GOES16 35.9 
2021SEP07 163000  5.6  957.5 104.6  5.6 5.8 5.8  none  OFF  OFF   11.34 -60.30  EYE     29    3.5   24.35   55.59  SPRL   GOES16 35.8 
2021SEP07 170000  5.6  957.5 104.6  5.6 5.8 5.8  none  OFF  OFF   11.84 -60.35  EYE     28    3.5   24.42   55.54  COMBO  GOES16 35.9 
2021SEP07 173000  5.6  957.4 104.6  5.6 5.7 5.7  none  OFF  OFF    9.34 -60.26  EYE     26    3.5   24.58   55.59  COMBO  GOES16 36.0 
2021SEP07 180000  5.6  957.4 104.6  5.6 5.7 5.7  none  OFF  OFF   13.34 -59.57  EYE     26    3.5   24.65   55.64  COMBO  GOES16 36.0 
2021SEP07 183000  5.7  952.7 107.2  5.7 5.7 5.7  none  OFF  OFF   12.34 -60.16  EYE     22    3.5   24.71   55.81  COMBO  GOES16 36.0 
2021SEP07 190000  5.7  952.7 107.2  5.7 5.9 5.9  none  OFF  OFF   11.84 -62.83  EYE     23    3.5   24.70   55.75  COMBO  GOES16 36.0 
2021SEP07 193000  5.7  952.7 107.2  5.7 5.9 5.9  none  OFF  OFF   11.34 -63.25  EYE     24    3.5   24.77   55.81  COMBO  GOES16 36.0 
2021SEP07 200000  5.8  950.5 109.8  5.8 6.0 6.0  none  OFF  OFF   12.84 -63.17  EYE     22    2.2   24.81   55.76  COMBO  GOES16 36.1 
2021SEP07 203000  5.8  950.5 109.8  5.8 5.9 5.9  none  OFF  OFF   11.34 -63.09  EYE     23    2.2   24.88   55.84  COMBO  GOES16 36.1 
2021SEP07 210000  5.8  950.4 109.8  5.8 5.8 5.8  none  OFF  OFF   11.34 -61.41  EYE     28    2.2   25.05   55.91  COMBO  GOES16 36.2 
2021SEP07 213000  5.8  950.4 109.8  5.8 5.7 5.7  none  OFF  OFF   11.34 -60.24  EYE     29    2.2   25.12   55.99  COMBO  GOES16 36.2 
2021SEP07 220000  5.8  950.3 109.8  5.8 5.8 5.8  none  OFF  OFF   10.34 -61.62  EYE     28    4.5   25.30   55.95  COMBO  GOES16 36.4 
2021SEP07 223000  5.8  950.3 109.8  5.8 5.8 5.8  none  OFF  OFF    5.84 -62.45  EYE     24    4.5   25.37   56.02  COMBO  GOES16 36.4 
2021SEP07 230000  5.8  950.3 109.8  5.8 5.8 5.8  none  OFF  OFF   10.84 -61.84  EYE     26    4.5   25.25   56.08  COMBO  GOES16 36.3 
2021SEP07 233000  5.8  950.3 109.8  5.8 6.0 6.0  none  OFF  OFF   12.34 -63.46  EYE     27    4.5   25.32   56.15  COMBO  GOES16 36.3 
2021SEP08 000000  5.8  950.2 109.8  5.8 6.0 6.0  none  OFF  OFF   11.34 -63.54  EYE     31    4.5   25.50   56.21  COMBO  GOES16 36.4 
2021SEP08 003000  5.9  948.0 112.4  5.9 6.0 6.0  none  OFF  OFF   10.84 -63.61  EYE     33    4.5   25.48   56.16  COMBO  GOES16 36.4 
2021SEP08 010000  5.9  948.0 112.4  5.9 6.0 6.0  none  OFF  OFF    9.34 -63.81  EYE     34    4.5   25.49   56.26  COMBO  GOES16 36.4 
2021SEP08 013000  5.9  948.0 112.4  5.9 5.9 5.9  none  OFF  OFF    8.34 -63.97  EYE     28    4.5   25.54   56.25  COMBO  GOES16 36.4 
2021SEP08 020000  5.9  948.0 112.4  5.9 6.0 6.0  none  OFF  OFF   11.34 -63.72  EYE     28    4.5   25.61   56.41  COMBO  GOES16 36.4 
2021SEP08 023000  5.9  947.9 112.4  5.9 5.8 5.8  none  OFF  OFF   11.34 -62.06  EYE     28    4.5   25.68   56.36  COMBO  GOES16 36.5 
2021SEP08 030000  5.9  947.9 112.4  5.9 5.8 5.8  none  OFF  OFF   10.34 -62.19  EYE     25    4.5   25.75   56.41  COMBO  GOES16 36.5 
2021SEP08 033000  5.9  947.8 112.4  5.8 5.7 5.7  none   ON  OFF    8.84 -60.80  EYE     31    4.5   25.92   56.47  COMBO  GOES16 36.6 
2021SEP08 040000  5.9  947.8 112.4  5.8 5.6 5.6  none   ON  OFF    5.84 -59.84  EYE     30    4.5   25.99   56.64  COMBO  GOES16 36.6 
2021SEP08 043000  5.9  947.8 112.4  5.7 5.6 5.6  none   ON  OFF   10.84 -58.01  EYE     32    4.5   26.07   56.81  SPRL   GOES16 36.5 
2021SEP08 050000  5.9  947.8 112.4  5.7 5.5 5.5  none   ON  FLG   11.34 -57.59  EYE     32    4.5   26.04   56.98  SPRL   GOES16 36.4 
2021SEP08 053000  5.9  947.8 112.4  5.5 4.9 4.9  none   ON  FLG   12.84 -56.31  EYEL   38    4.5   26.12   57.05  SPRL   GOES16 36.4 
2021SEP08 060000  5.9  947.8 112.4  5.4 5.0 5.0  none   ON  FLG   13.34 -57.04  EYEL   37    4.5   26.09   57.11  SPRL   GOES16 36.4 
2021SEP08 063000  5.9  947.7 112.4  5.4 5.8 5.8  none   ON  FLG   12.34 -60.52  EYE     27    4.5   26.17   57.07  SPRL   GOES16 36.5 
2021SEP08 070000  5.9  947.6 112.4  5.4 5.7 5.7  none   ON  FLG   12.34 -60.91  EYE     30    4.5   26.25   57.13  SPRL   GOES16 36.5 
2021SEP08 073000  5.9  947.6 112.4  5.4 5.9 5.9  none   ON  OFF   12.34 -63.42  EYE     30    4.5   26.14   57.07  COMBO  GOES16 36.5 
2021SEP08 080000  5.9  947.6 112.4  5.5 6.0 6.0  none   ON  OFF   10.34 -64.73  EYE     28    4.5   26.21   57.01  COMBO  GOES16 36.5 
2021SEP08 083000  5.9  947.5 112.4  5.6 6.0 6.0  none   ON  OFF    2.34 -66.42  EYE     32    4.5   26.39   56.97  COMBO  GOES16 36.7 
2021SEP08 090000  5.9  947.6 112.4  5.7 6.1 6.1  none   ON  OFF   -3.66 -67.76  EYE    -99    4.5   26.35   56.91  COMBO  GOES16 36.7 
2021SEP08 093000  5.9  947.5 112.4  5.9 5.9 5.9  none  OFF  OFF  -21.66 -68.03  EYE     16    4.5   26.52   56.96  SPRL   GOES16 36.9 
2021SEP08 100000  5.9  947.5 112.4  5.7 4.9 4.9  none   ON  OFF  -39.16 -59.87  EYE    -99    4.5   26.58   57.35  SPRL   GOES16 36.7 
2021SEP08 103000  5.9  947.4 112.4  5.7 5.4 4.6  0.5Thour  ON  OFF  -54.16 -61.32  UNIFRM   NA    4.5   26.76   57.42  SPRL   GOES16 36.8 
2021SEP08 110000  5.9  947.4 112.4  5.6 5.2 4.3  0.5Thour  ON  OFF  -46.16 -58.81  UNIFRM   NA    4.5   26.83   57.59  SPRL   GOES16 36.8 
2021SEP08 113000  5.9  947.2 112.4  5.5 5.4 5.4  none   ON  OFF  -35.16 -65.07  EYE    -99    4.5   27.31   57.44  SPRL   GOES16 37.3 
2021SEP08 120000  5.9  947.2 112.4  5.4 5.1 4.6  0.5Thour  ON  OFF  -51.16 -61.79  UNIFRM   NA    4.5   27.39   57.62  SPRL   GOES16 37.3 
2021SEP08 123000  5.9  947.2 112.4  5.2 5.0 4.6  0.5Thour  ON  FLG  -42.16 -61.94  UNIFRM   NA    4.5   27.27   57.70  SPRL   GOES16 37.1 
2021SEP08 130000  5.9  949.2 112.4  5.2 5.2 5.2  none   ON  FLG  -28.16 -61.95  EYE    -99    4.5   27.35   57.66  SPRL   GOES16 37.2 
2021SEP08 133000  5.9  949.1 112.4  5.2 5.4 5.4  none   ON  FLG  -23.66 -63.38  EYE    -99    4.5   27.46   57.64  SPRL   GOES16 37.3 
2021SEP08 140000  5.9  949.1 112.4  5.2 5.2 5.2  none   ON  FLG  -38.16 -62.86  EYE    -99    4.5   27.53   57.71  SPRL   GOES16 37.4 
2021SEP08 143000  5.9  949.1 112.4  5.1 4.9 4.4  0.7T6hr   ON  FLG  -47.16 -56.99  UNIFRM   NA    4.5   27.66   58.16  SPRL   GOES16 37.2 
2021SEP08 150000  5.9  948.4 112.4  5.1 5.0 5.0  none   ON  FLG  -30.16 -59.19  EYE    -99    4.5   27.85   58.13  SPRL   GOES16 37.4 
2021SEP08 153000  5.9  948.4 112.4  5.1 5.1 5.1  none   ON  OFF  -21.16 -58.62  EYE    -99    4.5   27.94   58.32  SPRL   GOES16 37.4 
2021SEP08 160000  5.7  952.8 107.2  5.1 5.2 5.2  none   ON  OFF  -15.66 -58.64  EYE    -99    4.5   27.92   58.40  SPRL   GOES16 37.4 
2021SEP08 163000  5.7  952.8 107.2  5.1 5.4 5.4  none   ON  OFF  -12.66 -59.86  EYE    -99    4.5   28.10   58.36  SPRL   GOES16 37.6 
2021SEP08 170000  5.6  954.9 104.6  5.1 4.9 4.7  0.7T6hr   ON  OFF  -40.16 -58.59  UNIFRM   NA    4.5   28.18   58.43  SPRL   GOES16 37.6 
2021SEP08 173000  5.5  957.0 102.0  5.0 4.8 4.6  0.7T6hr   ON  OFF  -46.16 -57.10  UNIFRM   NA    4.5   28.26   58.51  SPRL   GOES16 37.6 
2021SEP08 180000  5.4  958.9  99.6  5.0 4.8 4.8  none   ON  OFF  -41.16 -59.15  UNIFRM   NA    4.5   28.54   58.47  SPRL   GOES16 37.9 
2021SEP08 184000  5.2  959.8  94.8  4.9 4.6 4.6  none   ON  FLG  -62.16 -57.05  UNIFRM   NA    4.5   28.34   58.56  SPRL   GOES16 37.7 
2021SEP08 190000  5.2  959.7  94.8  4.9 4.6 4.6  none   ON  FLG  -58.16 -57.54  UNIFRM   NA    4.5   28.49   58.49  SPRL   GOES16 37.9 
2021SEP08 194000  5.2  959.7  94.8  4.7 4.6 4.6  none   ON  FLG  -43.16 -57.24  UNIFRM   NA    3.1   28.58   58.73  SPRL   GOES16 37.8 
2021SEP08 200000  5.2  959.6  94.8  4.7 4.6 4.6  none   ON  FLG  -40.16 -58.65  UNIFRM   NA    3.1   28.75   58.89  SPRL   GOES16 37.9 
2021SEP08 203000  5.1  961.5  92.4  4.6 4.8 4.8  none   ON  FLG  -42.16 -59.13  UNIFRM   NA    3.1   28.85   58.96  SPRL   GOES16 38.0 
2021SEP08 210000  5.1  961.4  92.4  4.6 4.7 4.7  none   ON  FLG  -42.16 -57.33  UNIFRM   NA    3.1   28.95   59.03  SPRL   GOES16 38.0 
2021SEP08 213000  5.1  961.4  92.4  4.6 4.7 4.4  1.2T12hr  ON  FLG  -40.16 -55.59  UNIFRM   NA    3.1   28.95   59.21  SPRL   GOES16 37.9 
2021SEP08 220000  5.1  961.4  92.4  4.7 4.9 4.9  none   ON  OFF  -32.16 -55.58  EYE    -99    3.1   29.04   59.28  SPRL   GOES16 38.0 
2021SEP08 223000  5.1  961.4  92.4  4.7 4.8 4.8  none   ON  OFF  -38.16 -56.14  EYE    -99    3.1   29.04   59.24  SPRL   GOES16 38.0 
2021SEP08 230000  5.1  961.4  92.4  4.7 5.0 5.0  none   ON  OFF  -33.16 -58.07  EYE    -99    3.1   29.13   59.31  SPRL   GOES16 38.1 
2021SEP08 234000  5.0  963.2  90.0  4.8 5.2 5.2  none   ON  OFF  -28.66 -59.68  EYE    -99    3.1   29.16   59.41  COMBO  GOES16 38.0 
2021SEP09 001000  5.0  963.2  90.0  4.9 5.3 5.3  none   ON  OFF  -25.16 -60.51  EYE    -99    3.1   29.25   59.48  SPRL   GOES16 38.1 
2021SEP09 003000  5.1  961.3  92.4  5.1 5.4 5.4  none  OFF  OFF  -25.66 -61.31  EYE    -99    3.1   29.41   59.53  SPRL   GOES16 38.2 
2021SEP09 010000  5.1  961.0  92.4  5.0 4.5 4.5  none   ON  OFF  -46.16 -61.74  UNIFRM   NA    3.1   29.50   59.60  SPRL   GOES16 38.3 
2021SEP09 013000  5.1  961.0  92.4  5.0 5.4 5.4  none   ON  OFF  -37.16 -63.39  EYE    -99    3.1   29.48   59.80  SPRL   GOES16 38.2 
2021SEP09 020000  5.2  959.1  94.8  5.2 5.5 5.5  none  OFF  OFF  -26.66 -64.08  EYE     13    3.1   29.56   59.88  SPRL   GOES16 38.2 
2021SEP09 023000  5.3  957.1  97.2  5.3 5.9 5.9  none  OFF  OFF   -1.66 -65.29  EYE    -99    3.1   29.75   59.94  COMBO  GOES16 38.4 
2021SEP09 030000  5.4  955.1  99.6  5.4 5.8 5.8  none  OFF  OFF   -2.66 -64.92  EYE    -99    3.1   29.75   60.01  COMBO  GOES16 38.3 
2021SEP09 035000  5.4  955.1  99.6  5.3 5.1 5.1  none   ON  OFF  -15.66 -59.38  EYE    -99    3.1   29.81   60.13  SPRL   GOES16 38.3 
2021SEP09 040000  5.5  953.1 102.0  5.5 5.3 5.3  none  OFF  OFF  -12.16 -61.20  EYE     18    3.1   29.94   60.15  SPRL   GOES16 38.5 
2021SEP09 043000  5.5  953.1 102.0  5.4 5.2 5.2  none   ON  OFF  -18.66 -60.87  EYE    -99    3.1   30.04   60.22  SPRL   GOES16 38.5 
2021SEP09 050000  5.5  953.0 102.0  5.4 5.3 5.3  none   ON  OFF  -19.16 -61.63  EYE     14    3.1   30.13   60.40  SPRL   GOES16 38.5 
2021SEP09 053000  5.5  953.1 102.0  5.3 5.2 5.2  none   ON  OFF  -27.66 -60.47  EYE    -99    3.1   30.03   60.59  SPRL   GOES16 38.3 
2021SEP09 060000  5.5  953.1 102.0  5.2 4.9 4.9  none   ON  OFF  -18.16 -54.68  EYE     13    3.1   30.02   60.42  SPRL   GOES16 38.4 
2021SEP09 064000  5.5  952.9 102.0  5.2 5.7 5.7  none   ON  OFF  -10.66 -63.41  EYE    -99    3.1   30.40   60.81  FCST   GOES16 38.6 
2021SEP09 070000  5.5  953.7 102.0  5.3 5.8 5.8  none   ON  OFF   -8.66 -64.79  EYE    -99    3.1   30.46   60.85  FCST   GOES16 38.7 
2021SEP09 073000  5.5  953.7 102.0  5.3 5.6 5.6  none   ON  OFF  -27.66 -63.95  EYE    -99    3.1   30.50   60.97  FCST   GOES16 38.7 
2021SEP09 080000  5.5  953.5 102.0  5.3 4.8 4.1  0.5Thour  ON  OFF  -56.16 -49.65  UNIFRM   NA    3.1   30.93   60.00  SPRL   GOES16 39.5 
2021SEP09 084000  5.5  953.6 102.0  5.3 5.5 5.5  none   ON  OFF  -19.66 -63.24  EYE    -99    3.1   30.68   60.66  SPRL   GOES16 39.0 
2021SEP09 090000  5.5  953.6 102.0  5.4 5.6 5.6  none   ON  OFF  -11.16 -63.11  EYE    -99    3.1   30.75   60.69  SPRL   GOES16 39.0 
2021SEP09 093000  5.5  953.5 102.0  5.4 5.3 5.3  none   ON  OFF  -29.66 -61.76  EYE    -99    3.1   30.96   60.63  SPRL   GOES16 39.3 
2021SEP09 100000  5.5  953.5 102.0  5.3 5.0 5.0  none   ON  OFF  -30.66 -59.12  EYE    -99    3.1   31.17   60.69  SPRL   GOES16 39.5 
2021SEP09 103000  5.4  955.4  99.6  5.2 4.9 4.4  0.5Thour  ON  OFF  -40.16 -57.22  UNIFRM   NA    3.1   31.18   60.51  SPRL   GOES16 39.5 
2021SEP09 110000  5.4  955.2  99.6  5.1 4.8 3.8  0.5Thour  ON  OFF  -52.16 -51.61  UNIFRM   NA    3.1   31.58   60.81  SPRL   GOES16 39.8 
2021SEP09 113000  5.4  955.3  99.6  5.1 5.2 5.2  none   ON  OFF  -23.66 -61.23  EYE     12    3.1   31.39   60.98  SPRL   GOES16 39.6 
2021SEP09 120000  5.4  955.3  99.6  5.2 5.6 5.6  none   ON  OFF  -20.16 -64.34  EYE    -99   36.3   31.40   61.04  SPRL   GOES16 39.5 
2021SEP09 123000  5.4  955.3  99.6  5.2 5.8 5.8  none   ON  OFF   -7.16 -63.76  EYE    -99   36.3   31.40   61.10  SPRL   GOES16 39.5 
2021SEP09 130000  5.4  955.2  99.6  5.3 5.9 5.9  none   ON  OFF   -1.16 -64.63  EYE     18   36.3   31.61   61.04  COMBO  GOES16 39.8 
2021SEP09 140000  5.5  953.2 102.0  5.5 5.9 5.9  none  OFF  OFF   -6.66 -65.46  EYE     15   36.3   31.81   61.23  SPRL   GOES16 39.9 
2021SEP09 143000  5.8  946.6 109.8  5.8 5.9 5.9  none  OFF  OFF  -16.16 -66.20  EYE    -99   36.3   32.03   61.39  COMBO  GOES16 40.1 
2021SEP09 150000  5.8  946.6 109.8  5.8 5.8 5.8  none  OFF  OFF  -21.66 -65.90  EYE     10   36.3   32.05   61.42  SPRL   GOES16 40.1 
2021SEP09 153000  5.8  946.5 109.8  5.8 5.5 5.5  none  OFF  OFF  -41.16 -65.98  EYE    -99   36.3   32.17   61.34  SPRL   GOES16 40.2 
2021SEP09 160000  5.8  946.5 109.8  5.7 5.5 5.5  none   ON  OFF  -46.16 -66.50  EYE    -99   36.3   32.30   61.37  SPRL   GOES16 40.3 
2021SEP09 163000  5.8  946.5 109.8  5.6 5.5 5.5  none   ON  OFF  -50.16 -63.84  EMBC     NA   36.3   32.37   61.70  FCST   GOES16 40.3 
2021SEP09 170000  5.8  946.4 109.8  5.6 5.2 5.0  0.5Thour  ON  OFF  -55.16 -64.66  UNIFRM   NA   36.3   32.50   61.74  FCST   GOES16 40.4 
2021SEP09 173000  5.8  946.4 109.8  5.5 5.1 5.0  0.5Thour  ON  FLG  -48.16 -64.40  UNIFRM   NA   36.3   32.63   61.78  FCST   GOES16 40.5 
2021SEP09 180000  5.8  946.3 109.8  5.3 5.1 4.9  0.5Thour  ON  FLG  -51.16 -64.34  UNIFRM   NA   36.3   32.76   61.82  FCST   GOES16 40.6 
2021SEP09 183000  5.8  946.3 109.8  5.3 5.5 5.5  none   ON  FLG  -52.16 -64.06  EMBC     NA   36.3   32.89   61.86  FCST   GOES16 40.8 
2021SEP09 190000  5.8  946.2 109.8  5.2 5.1 5.1  none   ON  FLG  -50.16 -64.32  UNIFRM   NA   36.3   33.03   61.90  FCST   GOES16 40.9 
2021SEP09 193000  5.8  946.1 109.8  5.2 5.2 5.2  none   ON  FLG  -49.16 -63.07  UNIFRM   NA   36.3   33.35   62.09  FCST   GOES16 41.2 
2021SEP09 200000  5.8  946.0 109.8  5.2 5.7 5.7  none   ON  FLG  -52.16 -63.21  EMBC     NA   15.2   33.48   62.09  FCST   GOES16 41.3 
2021SEP09 203000  5.8  946.2 109.8  5.2 5.1 4.9  0.7T6hr   ON  FLG  -54.16 -59.21  UNIFRM   NA   15.2   33.16   61.55  SPRL   GOES16 41.2 
2021SEP09 210000  5.8  945.9 109.8  5.2 5.1 5.0  0.7T6hr   ON  OFF  -58.16 -60.35  UNIFRM   NA   15.2   33.75   61.78  SPRL   GOES16 41.7 
2021SEP09 213000  5.8  946.0 109.8  5.3 5.5 5.5  none   ON  OFF  -56.16 -59.52  EMBC     NA   15.2   33.60   61.66  SPRL   GOES16 41.6 
2021SEP09 220000  5.7  947.9 107.2  5.2 5.0 4.9  0.7T6hr   ON  OFF  -48.16 -56.71  UNIFRM   NA   15.2   34.25   61.91  SPRL   GOES16 42.2 
2021SEP09 223000  5.6  950.0 104.6  5.2 4.9 4.7  0.7T6hr   ON  OFF  -49.16 -54.15  UNIFRM   NA   15.2   34.50   61.79  SPRL   GOES16 42.5 
2021SEP09 230000  5.6  950.1 104.6  5.1 4.9 4.8  0.7T6hr   ON  OFF  -49.16 -54.85  UNIFRM   NA   15.2   34.35   61.79  SPRL   GOES16 42.3 
2021SEP09 234000  5.5  952.2 102.0  5.0 4.8 4.8  none   ON  OFF  -38.16 -53.94  EYE    -99   15.2   34.45   61.66  SPRL   GOES16 42.5 
2021SEP10 000000  5.3  956.0  97.2  4.9 4.6 3.0  0.7T6hr   ON  FLG  -30.66 -50.14  CRVBND   NA   15.2   34.45   61.89  SPRL   GOES16 42.4 
2021SEP10 003000  5.3  955.9  97.2  4.8 4.6 4.2  0.7T6hr   ON  FLG  -43.16 -53.27  UNIFRM   NA   15.2   34.70   61.88  SPRL   GOES16 42.6 
2021SEP10 010000  5.3  955.9  97.2  4.7 4.5 3.3  0.7T6hr   ON  FLG  -31.16 -50.83  CRVBND   NA   15.2   34.77   62.01  SPRL   GOES16 42.7 
2021SEP10 013000  5.3  955.8  97.2  4.6 4.5 3.7  0.7T6hr   ON  FLG  -46.16 -50.03  UNIFRM   NA   15.2   34.97   62.07  SPRL   GOES16 42.8 
2021SEP10 020000  5.3  955.8  97.2  4.5 4.5 3.6  0.7T6hr   ON  FLG  -39.16 -50.37  UNIFRM   NA   15.2   35.09   62.14  SPRL   GOES16 42.9 
2021SEP10 024000  5.3  955.7  97.2  4.5 4.3 4.3  none   ON  FLG  -41.16 -52.52  EYE    -99   15.2   35.33   62.00  SPRL   GOES16 43.2 
2021SEP10 030000  5.3  955.6  97.2  4.5 4.5 3.8  0.7T6hr   ON  FLG  -56.16 -54.27  UNIFRM   NA   15.2   35.45   61.99  SPRL   GOES16 43.4 
2021SEP10 034000  5.3  955.5  97.2  4.4 4.6 4.0  0.7T6hr   ON  FLG  -56.16 -57.06  UNIFRM   NA   15.2   35.79   62.08  SPRL   GOES16 43.7 
2021SEP10 040000  5.2  957.3  94.8  4.4 4.5 4.1  0.7T6hr   ON  FLG  -55.16 -57.96  UNIFRM   NA   15.2   35.91   62.06  SPRL   GOES16 43.8 
2021SEP10 043000  5.2  957.3  94.8  4.4 4.5 3.9  0.7T6hr   ON  OFF  -54.16 -57.63  UNIFRM   NA   15.2   36.00   62.03  SPRL   GOES16 43.9 
2021SEP10 050000  5.1  959.1  92.4  4.4 4.4 4.0  0.7T6hr   ON  OFF  -50.16 -59.95  UNIFRM   NA   15.2   36.18   61.98  SPRL   GOES16 44.1 
2021SEP10 053000  5.0  960.8  90.0  4.4 4.3 3.7  0.7T6hr   ON  OFF  -55.16 -57.70  UNIFRM   NA   15.2   36.47   62.18  SPRL   GOES16 44.4 
